idLU,luName,frameName,sensedescription
11302,convict.verb,Verdict,COD: declare to be guilty of a criminal offence by the verdict of a jury or the decision of a judge in a court of law. 
11303,conviction.noun,Verdict,COD: the act or process of convicting someone; an instance of being convicted
11304,acquit.verb,Verdict,formally declare not guilty of a criminal charge
11305,acquittal.noun,Verdict,a formal declaration that someone is not guilty of a criminal charge
11306,verdict.noun,Verdict,COD: a decision on an issue of fact in a civil or criminal case or inquest
11307,clear.verb,Verdict,COD: show or declare officially to be innocent
11308,guilty.adj,Verdict,COD: culpable of a specified wrongdoing.
11309,not guilty.adj,Verdict,FN: not culpable of a specified wrongdoing.
26295,pena.noun,Verdict,"multa, penalidade a ser paga por um crime perante à lei."
33791,sentença.noun,Verdict,"a decisão, a resolução ou a solução dada por uma autoridade a toda e qualquer questão submetida à sua jurisdição."
36789,absolver.verb,Verdict,decidir que alguém é inocente.
36790,condenar.verb,Verdict,declarar alguém culpado; passar sentença.
36791,condenação.noun,Verdict,sentença final.
36792,absolvição.noun,Verdict,decisão de que um réu é inocente. 
36793,decisão.noun,Verdict,determinação; juízo.
36794,decidir.verb,Verdict,tomar uma resolução; deliberar.
15295,confirm.verb,Verification,FN: to verify the truth or correctness of something
15296,verify.verb,Verification,FN: to confirm that (something) is accurate or true
15297,confirmation.noun,Verification,COD: the action of confirming or state of being confirmed.
15298,verification.noun,Verification,COD: the process of verifying.
15299,identify.verb,Verification,COD: establish the identity of.
15300,verifiable.adj,Verification,FN: able to be verified
15301,substantiate.verb,Verification,COD: provide evidence to support or prove the truth of.
15302,make sure.verb,Verification,COD: confirm or ensure.
15303,certify.verb,Verification,FN: attest or guarantee officially
15304,unconfirmed.adj,Verification,FN: not yet validated.
15305,unidentified.adj,Verification,FN: (usually of a person) one whose identity is not known or verified
19401,identificar.verb,Verification, determinar ou comprovar a identidade de uma entidade
41010,verificador.noun,Verification,"aquele ou aquilo que indaga, examina ou confirma a veracidade, a precisão de algo."
17014,preliminary.adj,Version_sequence,"initial, at an early stage."
17015,initial.adj,Version_sequence,at the beginning stage.
17016,draft.noun,Version_sequence,an initial or rough version (especially of a written document).
17017,final.adj,Version_sequence,"final, finished."
17018,rough.adj,Version_sequence,"near the initial stages, unpolished."
17019,working.adj,Version_sequence,"provisional, temporarily fulfilling a purpose."
26241,rascunho.noun,Version_sequence,versão inicial (especialmente de um documento escrito).
26242,final.adj,Version_sequence,"finalizado, acabado."
26243,inicial.adj,Version_sequence,no estágio inicial.
26244,preliminar.adj,Version_sequence,"no estágio inicial, em formação."
26245,grosseiro.adj,Version_sequence,"próximo do estágio inicial, sem precisão."
26246,funcional.adj,Version_sequence,"provisório, que atende a um propósito."
32049,áspero.adj,Version_sequence,Grosseiro.
33200,original.adj,Version_sequence,"Novo, inédito."
39357,inicialmente.adv,Version_sequence,""
17861,voied.noun,Victim_operated_IED,FN: an explosive rigged to detonate when certain conditions are met by the intended victim.
17862,ppied.noun,Victim_operated_IED,FN: pressure plate IED; an explosive device which detonates when a nearby pressure plate is depressed by an intended victim.
18035,violence.noun,Violence,FN: an act that causes harm or injury upon another.
18036,brutality.noun,Violence,FN: cruel act of harm.
18037,savagery.noun,Violence,FN: an act of cruelty.
26205,brutalidade.noun,Violence,Ato cruel de ferir.
26206,selvageria.noun,Violence,Ato de violência.
26207,violência.noun,Violence,Ato de violência que causa injúria ou dano sobre outro.
35080,atentado.noun,Violence,"ato (ou tentativa de cometer o ato) violento contra pessoas, instituições ou lugares."
35081,terrorista.adj,Violence,"relativo ao terrorismo, emprego da violência com fins políticos. "
16901,visitor.noun,Visiting,"COD: a person visiting a person or place, especially socially. "
16903,visit.verb,Visiting,COD: go to see and spend some time with (someone) socially or as a guest.
16904,visit.noun,Visiting,COD: an act of visiting.
16906,revisit.verb,Visiting,COD: come back to or visit again.
16907,call.noun,Visiting,FN: a visit
18853,visitar.verb,Visiting,"ir conhecer, rever ou percorrer com determinada finalidade."
26202,visitação.noun,Visiting,ato de visitar.
26203,revisitar.verb,Visiting,visitar novamente.
26204,visitante.noun,Visiting,pessoa que visita outra pessoa ou lugar socialmente.
33176,visiter.verb,Visiting,visit
33267,dar um pulo.verb,Visiting,fazer uma visita rápida.
42096,revisão.noun,Visiting,""
42097,verificar.verb,Visiting,""
380,chega.verb,Visiting_scenario_arrival,""
34989,visitante.noun,Visit_host_stay,aquele que visita.
35976,batimentos por minuto.noun,Vital_signs,"medida da frequência cardíaca, indicando o número de batimentos do coração em um minuto.
"
35977,pressão arterial.noun,Vital_signs,medida da pressão exercida pelo sangue nas paredes das artérias.
35978,frequência cardíaca.noun,Vital_signs,"medida da frequência cardíaca, indicando o número de batimentos do coração em um minuto.
"
35979,temperatura.noun,Vital_signs,"medida do nível de calor em um corpo.
"
35980,pressão.noun,Vital_signs,medida da pressão exercida pelo sangue nas paredes das artérias.
36760,batimento.noun,Vital_signs,ato de bater; pulsação.
39077,ritmo.noun,Vital_signs,movimento regular e periódico no curso de qualquer processo.
40770,pulsação.noun,Vital_signs,movimento rítmico das artérias que ocorre em sincronia com os batimentos cardíacos
16669,cry.noun,Vocalizations,COD: a distinctive call of a bird or other animal.  
16670,howl.noun,Vocalizations,COD: a long doleful cry uttered by an animal such as a dog.
16671,squeak.noun,Vocalizations,"COD: a short, high-pitched sound or cry"
4862,effusive.adj,Volubility,"COD: expressing gratitude, pleasure, or approval in an unrestrained manner"
4863,glib.adj,Volubility,COD: articulate and voluble but insincere and shallow
4864,laconic.adj,Volubility,COD: using very few words; terse
4865,loquacious.adj,Volubility,FN: characeterized by or showing a tendency to talk a great deal
4866,reticent.adj,Volubility,COD: not revealing one' s thoughts or feelings readily
4867,silent.adj,Volubility,COD: not prone to speak much
4868,talkative.adj,Volubility,COD: fond of or given to talking
4869,chatty.adj,Volubility,COD: fond of chatting
4870,big mouth.noun,Volubility,COD: an indiscreet or boastful person. 
4871,brusque.adj,Volubility,COD: abrupt or offhand. 
4872,curt.adj,Volubility,COD: rudely brief. 
4873,expansive.adj,Volubility,"COD: relaxed, genial, and communicative. "
4874,garrulous.adj,Volubility,"COD: excessively talkative, especially on trivial matters. "
4875,gushing.adj,Volubility,COD: speak or write effusively
4876,gushy.adj,Volubility,"COD: -ier, -iest excessively effusive. "
4877,mum.adj,Volubility,COD: 2: 1.in phr. keep mum informal remain silent so as not to reveal a secret.
4878,voluble.adj,Volubility,COD: speaking or spoken incessantly and fluently. 
4879,terse.adj,Volubility,"COD: .terser, tersest sparing in the use of words; abrupt. "
4880,uncommunicative.adj,Volubility,COD: unwilling to talk or impart information. 
4881,loquacity.noun,Volubility,FN: talkativeness
4882,loudmouth.noun,Volubility,"COD: informal a person who talks too much, especially tactlessly. "
4883,chatterbox.noun,Volubility,COD: informal a person who chatters. 
4884,reticence.noun,Volubility,COD: the act of not revealing one' s thoughts or feelings readily
4885,reserved.adj,Volubility,COD: slow to reveal emotion or opinions. 
4886,taciturn.adj,Volubility,COD: reserved or uncommunicative in speech; saying little. 
4887,mute.adj,Volubility,COD:  refraining from speech or temporarily speechless.
4888,quiet.adj,Volubility,FN: prone to stay silent; not talkative.
27559,silencioso.adj,Volubility,"que fala ou se manifesta pouco, quieto."
27585,acomodado.adj,Volubility,"quieto, silencioso."
29553,omisso.adj,Volubility,"qualidade do que não é dito, não aparece."
17391,wager.verb,Wagering,FN: place a bet.
17392,wager.noun,Wagering,FN: the action of placing a bet.
17393,bet.verb,Wagering,FN: to wager
19462,apostar.verb,Wagering,jogar valendo um bem
42698,aposta.noun,Wagering,"o ato, a quantia ou a coisa que se aposta."
3704,esperar.verb,Waiting,aguardar ou estar à espera de algo ou alguém.
3705,aguardar.verb,Waiting,esperar ou ficar no aguardo de algo ou alguém.
16022,wait.verb,Waiting,COD: stay where one is or delay action until a particular time or occurrence.
16023,bide its time.verb,Waiting,FN: to wait for an opportunity to do something
33177,attendre.verb,Waiting,wait
42053,expectante.adj,Waiting,""
42054,expectar.verb,Waiting,""
454,acordar.verb,Waking_up,despertar
10881,come to.verb,Waking_up,FN: wake up
10882,awake.verb,Waking_up,COD: stop sleeping. 
10883,wake.verb,Waking_up,COD: emerge from a state of sleep
10884,wake up.verb,Waking_up,COD: emerge from a state of sleep
10885,get up.verb,Waking_up,FN: to wake up
10886,revive.verb,Waking_up,FN: to return to consciousness
10887,come back around.verb,Waking_up,FN: return to consciousness with difficulty.
36527,madrugar.verb,Waking_up,levantar-se muito cedo da cama; praticar um ato ou iniciar uma coisa antes do tempo próprio.
39000,despertar.verb,Waking_up,"deixar de estar dormindo; sair do estado de sono, de dormência; acordar; sair do estado de inatividade."
13492,wanted.adj,Want_suspect,FN: hunted or seeked by the police for a crime.
18198,warn.verb,Warning,FN: advise someone that something bad might happen to him or her.
18199,warning.noun,Warning,FN: a message that informs someone of a potential danger.
18200,alert.noun,Warning,FN: a message to inform someone of danger; a warning.
18202,forewarn.verb,Warning,"FN: warn, give advance notice of the possibility of an undesirable event."
42478,alerta.noun,Warning,ato ou efeito de alertar.
16085,waver.verb,Waver_between_options,FN: be unable to firmly settle on one of several options
16086,vacillate.verb,Waver_between_options,COD: waver between different opinions or actions.
16087,waffle.verb,Waver_between_options,COD:  fail to make up one' s mind.
16088,go back and forth.verb,Waver_between_options,FN: waver between 
16089,flip-flop.verb,Waver_between_options,COD: make an abrupt reversal of policy.
16090,dither.verb,Waver_between_options,COD: be indecisive.
6690,affluent.adj,Wealthiness,COD: wealthy.
6691,bankrupt.adj,Wealthiness,FN: completely lacking funds (especially for paying off debts).
6692,broke.adj,Wealthiness,COD: having completely run out of money. 
6693,needy.adj,Wealthiness,COD: lacking the necessities of life; very poor.
6694,poor.adj,Wealthiness,COD: lacking sufficient money to live at a standard considered comfortable or normal. 
6696,privileged.adj,Wealthiness,FN: enjoying privilege and wealth
6697,prosperous.adj,Wealthiness,"COD: successful or flourishing, especially financially."
6698,rich.adj,Wealthiness,COD: having a great deal of money or assets.
6699,underprivileged.adj,Wealthiness,COD: not enjoying the same rights or standard of living as the majority of the population.
6700,wealthy.adj,Wealthiness,FN: possessing wealth;affluent;rich
6701,well-off.adj,Wealthiness,FN: financially well-provided for; moderately rich
6702,poverty.noun,Wealthiness,COD: the state of being extremely poor.
6703,impoverished.adj,Wealthiness,FN: very poor
18918,riqueza.noun,Wealthiness,richness. wealthiness.
29699,rico.adj,Wealthiness,"aquele que possui muitos bens, muito dinheiro e/ou muitas coisas de valor."
29700,pobre.adj,Wealthiness,desprovido ou mal provido do necessário; de poucas posses; que não tem recursos próprios.
33178,multimilionário.adj,Wealthiness,multimillionaire.
33179,millionnaire.noun,Wealthiness,millionaire
33180,multimillionnaire.adj,Wealthiness,multimillionaire
